index,customer,priceIndex,price,probability,revenue
207,1,8,8.0,0.9700141203893927,7.760112963115142
208,1,9,9.0,0.9795363790650911,8.81582741158582
209,1,10,10.0,0.9756483123142475,9.756483123142475
210,1,11,11.0,0.97298459674851,10.70283056423361
211,1,12,12.0,0.9693392417146143,11.632070900575371
212,1,13,13.0,0.9643885379872271,12.537050993833953
213,1,14,14.0,0.9771574276520882,13.680203987129236
214,1,15,15.0,0.9801535693545828,14.702303540318741
215,1,16,16.0,0.9529953682398492,15.247925891837587
216,1,17,17.0,0.9641598672533371,16.39071774330673
217,1,18,18.0,0.9436190324385431,16.985142583893776
218,1,19,19.0,0.941671082643683,17.891750570229977
219,1,20,20.0,0.9774347774027905,19.54869554805581
220,1,21,21.0,0.9483216877499657,19.91475544274928
221,1,22,22.0,0.9383746265133297,20.644241783293253
222,1,23,23.0,0.9433896840406427,21.697962732934784
223,1,24,24.0,0.9360851087325593,22.466042609581425
224,1,25,25.0,0.9453516319940753,23.633790799851884
225,1,26,26.0,0.9580492912496009,24.909281572489625
226,1,27,27.0,0.9371886149848718,25.30409260459154
227,1,28,28.0,0.931165945706952,26.072646479794656
228,1,29,29.0,0.9500071651964932,27.550207790698302
229,1,30,30.0,0.9652060492740643,28.95618147822193
230,1,31,31.0,0.9288936382109948,28.79570278454084
231,1,32,32.0,0.9406711371170804,30.101476387746573
232,1,33,33.0,0.9539918876586798,31.481732292736435
233,1,34,34.0,0.9571733974073401,32.54389551184956
234,1,35,35.0,0.9236033042483649,32.32611564869277
235,1,36,36.0,0.9180566445695346,33.05003920450325
236,1,37,37.0,0.9417497258924172,34.84473985801944
237,1,38,38.0,0.9327580694310823,35.44480663838113
238,1,39,39.0,0.9344383313177523,36.443094921392344
239,1,40,40.0,0.9263770709440724,37.055082837762896
240,1,41,41.0,0.9281791118675122,38.055343586568
241,1,42,42.0,0.9374607674864174,39.37335223442953
242,1,43,43.0,0.9179962087267396,39.4738369752498
243,1,44,44.0,0.9055464756699518,39.84404492947788
244,1,45,45.0,0.9359394901133392,42.11727705510027
245,1,46,46.0,0.9127157069220329,41.98492251841351
246,1,47,47.0,0.9252123016087671,43.484978175612056
247,1,48,48.0,0.9018575295611123,43.28916141893339
248,1,49,49.0,0.9227575224606813,45.21511860057338
249,1,50,50.0,0.9102867718006071,45.514338590030356
250,1,51,51.0,0.9158906103471005,46.710421127702126
251,1,52,52.0,0.8899766308335773,46.278784803346014
252,1,53,53.0,0.8889464424092354,47.114161447689476
253,1,54,54.0,0.8871856787046963,47.9080266500536
254,1,55,55.0,0.8874749658573189,48.81112312215254
255,1,56,56.0,0.8741008284838521,48.94964639509571
256,1,57,57.0,0.887302013649597,50.57621477802703
257,1,58,58.0,0.8882000811052274,51.51560470410319
258,1,59,59.0,0.8735408110761417,51.53890785349236
259,1,60,60.0,0.8570176175163745,51.42105705098247
260,1,61,61.0,0.8526553294926356,52.01197509905077
261,1,62,62.0,0.8531114668456906,52.89291094443282
262,1,63,63.0,0.8295463467518105,52.26141984536406
263,1,64,64.0,0.827640698986522,52.96900473513741
264,1,65,65.0,0.8372487945325764,54.421171644617466
265,1,66,66.0,0.8237826563241036,54.36965531739084
266,1,67,67.0,0.8151204052481686,54.6130671516273
267,1,68,68.0,0.8040133585315367,54.67290838014449
268,1,69,69.0,0.815019562293793,56.23634979827172
269,1,70,70.0,0.7885605142419059,55.19923599693341
270,1,71,71.0,0.8018674651841613,56.93259002807545
271,1,72,72.0,0.7934264854771865,57.12670695435743
272,1,73,73.0,0.7745433969722556,56.54166797897466
273,1,74,74.0,0.7804725293142176,57.754967169252104
274,1,75,75.0,0.7482253663477507,56.11690247608131
275,1,76,76.0,0.7438012920115097,56.528898192874735
276,1,77,77.0,0.7497480770373979,57.73060193187963
277,1,78,78.0,0.7178807172588457,55.994695946189964
278,1,79,79.0,0.7281159552680907,57.52116046617917
279,1,80,80.0,0.7173467706660227,57.387741653281815
280,1,81,81.0,0.7094407723230634,57.464702558168135
281,1,82,82.0,0.691174137483592,56.67627927365454
282,1,83,83.0,0.6930228351240622,57.52089531529716
283,1,84,84.0,0.6701683043154182,56.29413756249513
284,1,85,85.0,0.6546084986301339,55.64172238356139
285,1,86,86.0,0.6454933862383258,55.51243121649601
286,1,87,87.0,0.6340447506829386,55.16189330941566
287,1,88,88.0,0.6211908173974687,54.664791930977245
288,1,89,89.0,0.6124748018496987,54.510257364623186
289,1,90,90.0,0.6080015977454845,54.7201437970936
290,1,91,91.0,0.5922829389277927,53.897747442429136
291,1,92,92.0,0.5813946372474446,53.488306626764896
292,1,93,93.0,0.5640283284082768,52.45463454196974
293,1,94,94.0,0.5557523872266537,52.24072439930544
294,1,95,95.0,0.5405681662682497,51.35397579548372
295,1,96,96.0,0.5399291718329406,51.8332004959623
296,1,97,97.0,0.515512919183139,50.00475316076449
297,1,98,98.0,0.5087706131705314,49.85952009071208
298,1,99,99.0,0.4996612391214947,49.466462673027976
299,1,100,100.0,0.48914595363642005,48.91459536364201
300,1,101,101.0,0.4780433429232812,48.2823776352514
301,1,102,102.0,0.45610176922144013,46.522380460586895
302,1,103,103.0,0.44470236495952314,45.80434359083088
303,1,104,104.0,0.431845690387738,44.91195180032475
304,1,105,105.0,0.4261988663559282,44.75088096737246
305,1,106,106.0,0.40932277528932137,43.388214180668065
306,1,107,107.0,0.4011285680710363,42.920756783600886
307,1,108,108.0,0.3888808992059558,41.999137114243226
308,1,109,109.0,0.3788263477729673,41.29207190725344
309,1,110,110.0,0.36593331705086546,40.2526648755952
310,1,111,111.0,0.35645919979976937,39.5669711777744
311,1,112,112.0,0.3402338935831118,38.10619608130852
312,1,113,113.0,0.33093076089097023,37.39517598067964
313,1,114,114.0,0.320408126852987,36.526526461240515
314,1,115,115.0,0.3105091330102525,35.70855029617904
315,1,116,116.0,0.2998045352491422,34.777326088900494
316,1,117,117.0,0.2894742004226973,33.86848144945558
317,1,118,118.0,0.2773911374766418,32.73215422224373
318,1,119,119.0,0.2706973258500545,32.21298177615649
319,1,120,120.0,0.2586544702802626,31.038536433631513
320,1,121,121.0,0.2504651614977624,30.306284541229246
321,1,122,122.0,0.24127300159756693,29.435306194903166
322,1,123,123.0,0.23166890413341767,28.495275208410373
323,1,124,124.0,0.2231861867099963,27.67508715203954
324,1,125,125.0,0.21421807679872587,26.777259599840733
325,1,126,126.0,0.2068124204297994,26.058364974154724
326,1,127,127.0,0.19852221360672404,25.21232112805395
327,1,128,128.0,0.18987243818712193,24.303672087951607
328,1,129,129.0,0.18349493060194794,23.670846047651285
329,1,130,130.0,0.17582702718594648,22.85751353417304
330,1,131,131.0,0.16824215079715116,22.0397217544268
331,1,132,132.0,0.1609961016169447,21.2514854134367
332,1,133,133.0,0.1542858223540832,20.520014373093066
333,1,134,134.0,0.14866671743749515,19.92134013662435
334,1,135,135.0,0.142033383430624,19.17450676313424
335,1,136,136.0,0.13648902614873484,18.56250755622794
336,1,137,137.0,0.12994740597947124,17.80279461918756
337,1,138,138.0,0.12446266661019528,17.17584799220695
338,1,139,139.0,0.11902471827480869,16.544435840198407
339,1,140,140.0,0.11427018719505358,15.9978262073075
340,1,141,141.0,0.1090621047842819,15.377756774583748
341,1,142,142.0,0.10444518145238343,14.831215766238447
342,1,143,143.0,0.09982822175666946,14.275435711203732
343,1,144,144.0,0.09546355797984012,13.746752349096976
344,1,145,145.0,0.0911133873087212,13.211441159764576
345,1,146,146.0,0.08724845669147771,12.738274676955745
346,1,147,147.0,0.08319078912638989,12.229046001579313
347,1,148,148.0,0.0796131860539952,11.78275153599129
348,1,149,149.0,0.07579982544353758,11.2941739910871
349,1,150,150.0,0.07255017219962803,10.882525829944205
350,1,151,151.0,0.0691200452166902,10.43712682772022
351,1,152,152.0,0.06606496147182148,10.041874143716864
352,1,153,153.0,0.06285530425402455,9.616861550865757
353,1,154,154.0,0.06003200881146119,9.244929356965024
354,1,155,155.0,0.0573043181708749,8.882169316485609
355,1,156,156.0,0.05469107690917772,8.531807997831724
356,1,157,157.0,0.052033642245418864,8.169281832530762
357,1,158,158.0,0.04971170786406751,7.854449842522667
358,1,159,159.0,0.04738260252664859,7.533833801737126
359,1,160,160.0,0.04513565568276029,7.221704909241646
360,1,161,161.0,0.043012017524532146,6.924934821449676
361,1,162,162.0,0.041044612268649465,6.6492271875212134
362,1,163,163.0,0.03904484009858415,6.364308936069217
363,1,164,164.0,0.03722986633278674,6.105698078577026
364,1,165,165.0,0.03546177800382291,5.85119337063078
365,1,166,166.0,0.033812400661441276,5.612858509799252
366,1,167,167.0,0.03217856935477678,5.373821082247723
367,1,168,168.0,0.030661012315658584,5.151050069030642
368,1,169,169.0,0.029192793533937236,4.933582107235393
369,1,170,170.0,0.027811848079991205,4.728014173598504
370,1,171,171.0,0.026495708592645117,4.530766169342315
371,1,172,172.0,0.02522581849823983,4.33884078169725
372,1,173,173.0,0.024036627649838545,4.158336583422068
373,1,174,174.0,0.022860936409777197,3.977802935301232
374,1,175,175.0,0.021783230225149545,3.8120652894011706
375,1,176,176.0,0.020732523648637483,3.648924162160197
376,1,177,177.0,0.019739325124559347,3.4938605470470043
377,1,178,178.0,0.018784618022927118,3.343662008081027
378,1,179,179.0,0.017886982498046818,3.2017698671503805
379,1,180,180.0,0.01701783171993377,3.0632097095880786
380,1,181,181.0,0.016198508726359084,2.931930079470994
381,1,182,182.0,0.015416921193257513,2.8058796571728672
382,1,183,183.0,0.014673331629072982,2.685219688120356
383,1,184,184.0,0.013965889040451748,2.5697235834431216
384,1,185,185.0,0.013296128549738329,2.459783781701591
385,1,186,186.0,0.012650844267437945,2.3530570337434575
386,1,187,187.0,0.012034819043031181,2.250511161046831
387,1,188,188.0,0.011451282086878163,2.1528410323330944
388,1,189,189.0,0.010901786966976308,2.060437736758522
389,1,190,190.0,0.010369060919102321,1.9701215746294412
390,1,191,191.0,0.00986826864735977,1.884839311645716
391,1,192,192.0,0.009389558669899666,1.802795264620736
392,1,193,193.0,0.008933511442596074,1.7241677084210423
393,1,194,194.0,0.008497051397273138,1.6484279710709888
394,1,195,195.0,0.008086998033475285,1.5769646165276805
395,1,196,196.0,0.007693644567828631,1.5079543352944116
396,1,197,197.0,0.007319144475529563,1.441871461679324
397,1,198,198.0,0.006961654367746483,1.3784075648138037
398,2,0,0.0,0.970258097805229,0.0
399,2,1,1.0,0.9967776651622732,0.9967776651622732
400,2,2,2.0,0.9696538304775028,1.9393076609550055
401,2,3,3.0,0.954418639691463,2.863255919074389
402,2,4,4.0,0.9852744214810085,3.941097685924034
403,2,5,5.0,0.9931321456181643,4.965660728090821
404,2,6,6.0,0.9538964756535613,5.723378853921368
405,2,7,7.0,0.9873697040002224,6.911587928001556
406,2,8,8.0,0.9675929372362461,7.7407434978899685
407,2,9,9.0,0.9525177802813105,8.572660022531794
408,2,10,10.0,0.9701136040072939,9.701136040072939
409,2,11,11.0,0.9781909836689248,10.760100820358172
410,2,12,12.0,0.9659412386352499,11.591294863622998
411,2,13,13.0,0.9938169812915034,12.919620756789545
412,2,14,14.0,0.9910448680109779,13.87462815215369
413,2,15,15.0,0.9696203139615875,14.544304709423812
414,2,16,16.0,0.9870823674655897,15.793317879449436
415,2,17,17.0,0.9733299195558038,16.546608632448667
416,2,18,18.0,0.9933525399813998,17.880345719665197
417,2,19,19.0,0.9547179296848536,18.13964066401222
418,2,20,20.0,0.9793944603485142,19.587889206970285
419,2,21,21.0,0.9484393731326757,19.917226835786188
420,2,22,22.0,0.9519834668215666,20.943636270074467
421,2,23,23.0,0.9847558742247803,22.649385107169948
422,2,24,24.0,0.9880723121487518,23.71373549157004
423,2,25,25.0,0.9456542036153414,23.641355090383534
424,2,26,26.0,0.9876808580448563,25.679702309166263
425,2,27,27.0,0.9872671374886455,26.65621271219343
426,2,28,28.0,0.9609815941244277,26.907484635483975
427,2,29,29.0,0.9877960846183705,28.646086453932746
428,2,30,30.0,0.9860937473757206,29.58281242127162
429,2,31,31.0,0.95604332472448,29.63734306645888
430,2,32,32.0,0.9553678906244107,30.571772499981144
431,2,33,33.0,0.9820905496075177,32.408988137048084
432,2,34,34.0,0.9689930492859902,32.94576367572367
433,2,35,35.0,0.967543523060108,33.86402330710378
434,2,36,36.0,0.9468333955358765,34.08600223929155
435,2,37,37.0,0.9801883081599417,36.266967401917846
436,2,38,38.0,0.9684129970285847,36.79969388708622
437,2,39,39.0,0.9597395672087599,37.42984312114164
438,2,40,40.0,0.9588136836617526,38.352547346470104
439,2,41,41.0,0.943112742087674,38.66762242559464
440,2,42,42.0,0.9394901888440435,39.45858793144983
441,2,43,43.0,0.955763736861855,41.097840685059765
442,2,44,44.0,0.9435964810088524,41.518245164389505
443,2,45,45.0,0.9496551613858251,42.73448226236213
444,2,46,46.0,0.9416879915069979,43.3176476093219
445,2,47,47.0,0.9649844994568951,45.35427147447407
446,2,48,48.0,0.9577695010924174,45.97293605243604
447,2,49,49.0,0.9438022543264792,46.24631046199748
448,2,50,50.0,0.9427759413234834,47.13879706617417
449,2,51,51.0,0.9417954233101203,48.03156658881614
450,2,52,52.0,0.9457065947467269,49.1767429268298
451,2,53,53.0,0.932655882805456,49.43076178868917
452,2,54,54.0,0.9200958741690158,49.685177205126855
453,2,55,55.0,0.9329060696520726,51.309833830863994
454,2,56,56.0,0.944835975306413,52.910814617159126
455,2,57,57.0,0.9399235748683685,53.575643767497006
456,2,58,58.0,0.9339318656932686,54.16804821020958
457,2,59,59.0,0.9141351210544251,53.933972142211076
458,2,60,60.0,0.9089179332927262,54.535075997563574
459,2,61,61.0,0.942800569170004,57.510834719370244
460,2,62,62.0,0.9175195599304526,56.88621271568806
461,2,63,63.0,0.9318662793388451,58.70757559834724
462,2,64,64.0,0.9283563602535121,59.414807056224774
463,2,65,65.0,0.9053643707283799,58.848684097344695
464,2,66,66.0,0.9328039166415186,61.56505849834023
465,2,67,67.0,0.9074167914920747,60.796925029969
466,2,68,68.0,0.8886976050587632,60.43143714399589
467,2,69,69.0,0.9152984902604844,63.15559582797342
468,2,70,70.0,0.9208574234032106,64.46001963822475
469,2,71,71.0,0.902175642052998,64.05447058576286
470,2,72,72.0,0.903525317028702,65.05382282606654
471,2,73,73.0,0.9068782031156543,66.20210882744276
472,2,74,74.0,0.8976362649267658,66.42508360458068
473,2,75,75.0,0.8738945463813811,65.54209097860358
474,2,76,76.0,0.8849450093295486,67.2558207090457
475,2,77,77.0,0.8685572337165484,66.87890699617422
476,2,78,78.0,0.8788820806248477,68.55280228873812
477,2,79,79.0,0.8514311981133345,67.26306465095342
478,2,80,80.0,0.8547910926860347,68.38328741488277
479,2,81,81.0,0.856138448485217,69.34721432730258
480,2,82,82.0,0.8514763941087633,69.8210643169186
481,2,83,83.0,0.8316295211745616,69.02525025748861
482,2,84,84.0,0.8211686261100164,68.97816459324137
483,2,85,85.0,0.8180474519642931,69.53403341696492
484,2,86,86.0,0.8127274031179821,69.89455666814646
485,2,87,87.0,0.8049728184394087,70.03263520422855
486,2,88,88.0,0.8034430455307693,70.7029880067077
487,2,89,89.0,0.803189559041451,71.48387075468914
488,2,90,90.0,0.8089047564942043,72.80142808447839
489,2,91,91.0,0.7995669843129043,72.76059557247429
490,2,92,92.0,0.7916603240894478,72.8327498162292
491,2,93,93.0,0.7701554847794378,71.62446008448772
492,2,94,94.0,0.7729518410157205,72.65747305547772
493,2,95,95.0,0.7574925893645256,71.96179598962993
494,2,96,96.0,0.7562007310837002,72.59527018403523
495,2,97,97.0,0.725899635970552,70.41226468914354
496,2,98,98.0,0.7368170398776441,72.20806990800912
497,2,99,99.0,0.7120504038369315,70.49298997985622
498,2,100,100.0,0.7090939763060198,70.90939763060197
499,2,101,101.0,0.6902299158655262,69.71322150241815
500,2,102,102.0,0.7007361100653666,71.4750832266674
501,2,103,103.0,0.6894671245224111,71.01511382580834
502,2,104,104.0,0.6769537408892456,70.40318905248155
503,2,105,105.0,0.6559948591746487,68.87946021333812
504,2,106,106.0,0.6388298649167954,67.71596568118031
505,2,107,107.0,0.6464144730553781,69.16634861692546
506,2,108,108.0,0.6338657142291468,68.45749713674786
507,2,109,109.0,0.6184241900045422,67.4082367104951
508,2,110,110.0,0.6096819458597648,67.06501404457413
509,2,111,111.0,0.5992453010759049,66.51622841942545
510,2,112,112.0,0.5870909152599535,65.7541825091148
511,2,113,113.0,0.565018474900565,63.847087663763844
512,2,114,114.0,0.5625052139125629,64.12559438603218
513,2,115,115.0,0.5419740906990969,62.32702043039614
514,2,116,116.0,0.538248326321944,62.436805853345504
515,2,117,117.0,0.5202106071722419,60.8646410391523
516,2,118,118.0,0.5027083720338426,59.31958789999342
517,2,119,119.0,0.49532382497362853,58.9435351718618
